Año,Nombre_estado,Municipio,Cargo,ID_Municipio,Ayuntamiento,Partido,Nombre_candidato,Sexo,Coalición,Formula
2018,CAMPECHE,NA,Regiduría,9,ESCARCEGA,MORENA,MAXIMO QUINTAL RAMIREZ,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,9,ESCARCEGA,MORENA,ELIZABETH AMAYA MIJANGOS,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,9,ESCARCEGA,MORENA,SILVIO ILDERMAN MORENO HERNANDEZ,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,9,ESCARCEGA,MORENA,ANIELKA LIZETTE PALMA DOMINGUEZ,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,9,ESCARCEGA,MORENA,ESTALIN HERNANDEZ TORRES,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,10,CANDELARIA,PAN_MC,SALVADOR FARIAS GONZALEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,PAN_MC,JUANA CONTRERAS ALCAZAR,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,PAN_MC,FRANCISCO JAVIER FARIAS BAILON,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,PAN_MC,YOLANDA VALLES PECH,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,PAN_MC,MOISES PECH LOPEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,PAN_MC,KAREN LIZETH AVILA ESQUIVEL,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,10,CANDELARIA,PAN_MC,VICTOR VELASCO VIVEROS,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,11,CALAKMUL,PRI_PVEM_NA,LUIS FELIPE MORA HERNANDEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PRI_PVEM_NA,YAJAIRA LAGUNES MARQUEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PRI_PVEM_NA,NICOLAS LOPEZ ORTIZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PRI_PVEM_NA,MARTINA ONOFRE LOPEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PRI_PVEM_NA,LUIS HUMBERTO CASTILLO ARCIGA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PRI_PVEM_NA,LAURA DEL REFUGIO CANAS CONTRERAS,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,11,CALAKMUL,PRI_PVEM_NA,DIEGO LOPEZ MONTEJO,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI,SERGIO ISRAEL REYES FUENTES,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI,MARICELA SALAZAR GOMEZ,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI,AGUSTIN ALEJANDRO ROSADO SIERRA,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,MORENA,MANUEL JESUS ZAVALA SALAZAR,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,1,CAMPECHE,MORENA,MARGARITA ROSA MINAYA MENDEZ,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRD,BALTAZAR PERALTA GARCIA,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,2,CALKINI,MORENA,IRAYDE DEL CARMEN AVILEZ KANTUN,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,2,CALKINI,MORENA,JUAN GABRIEL MOO COLLI,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,2,CALKINI,MC,VICTOR RAFAEL RODRIGUEZ ORTEGON,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PAN,MAYELA CRISTINA MARTINEZ ARROYO,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PAN,HARYL KENNY SANCHEZ ESPINOSA,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,3,CARMEN,MORENA,JULIO  CESAR PULIDO CONTRERAS,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,3,CARMEN,MORENA,ROCIO DEL CARMEN CARDENAS ARGAEZ,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,3,CARMEN,PT,MIGUEL DEL CARMEN VADILLO GUTIERREZ,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PAN,SALVADOR LIRA PUENTE,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,MORENA,ISIDORA LOPEZ CAMPOS,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,MORENA,RUBEN SANCHEZ CHABLE,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,4,CHAMPOTON,MORENA,LAURA ERENDIRA PEREZ FLORES,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,5,HECELCHAKAN,PAN,FREDY ALBERTO EUAN CHI,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,5,HECELCHAKAN,PAN,VIDALIA COOX MOO,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,5,HECELCHAKAN,PRI,ANTINEA DE JESUS GARZA ESPADAS,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,5,HECELCHAKAN,MORENA,GASPAR DE JESUS NAH MISS,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,PAN,ADRIANA NOVELO RIVERO,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,PAN,LUIS EDUARDO UITZ VILLARREAL,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,MORENA,JOSUE NATANAEL RAMIREZ BEH,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,6,HOPELCHEN,PAN,DIAMIRA DEL SOCORRO VALENCIA CANTO,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,7,PALIZADA,PRD,JUANA DEL ROSARIO CAMARA CORREA,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,7,PALIZADA,MORENA,BEATRIZ GARCIA DEL RIVERO,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,7,PALIZADA,MORENA,VICENTE GUERRERO DEL RIVERO,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,7,PALIZADA,PRD,JULIO ALONSO DIAZ DELGADO,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,8,TENABO,PAN,ERICK DE LA CRUZ EUAN CAAMAL,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,8,TENABO,PRI,MARCO ANTONIO POOT CHAN,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,8,TENABO,PRI,BRENDA ADELAIDA MOO CHAN,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,8,TENABO,PRI,HENRY ARSENIO POOT MOO,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,9,ESCARCEGA,PAN,NICOLASA ELVIRA MORALES KIM,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,9,ESCARCEGA,PRI,JOSE  MARIO LUNA GARCIA,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,9,ESCARCEGA,PRI,MARIA SOLEDAD HERMOSILLO RODRIGUEZ,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,9,ESCARCEGA,PT,AURELIANO QUIRARTE RODRIGUEZ,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,PRI,EDER ALONSO VALLES VADILLO,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,PRI,LAURA ABREU RUIZ,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,10,CANDELARIA,MORENA,ROMAN MIJARES ELIZARRARAS,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,10,CANDELARIA,PRI,RICARDO DE LA CRUZ HERNANDEZ,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PAN,MOISES CARREON CABRERA,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PLC,MIGUEL GUTIERREZ SANCHEZ,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Regiduría,11,CALAKMUL,PLC,MARIA ISABEL BANOS BANOS,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Sindicatura,11,CALAKMUL,MORENA,MARICELA FLORES MOO,Mujer,No,Representación Proporcional
2018,CAMPECHE,SAN FRANCISCO DE CAMPECHE,Diputación,NA,NA,PAN_MC,MERCK LENIN ESTRADA MENDOZA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,SAN FRANCISCO DE CAMPECHE,Diputación,NA,NA,PAN_MC,BIBY KAREN RABELO DE LA TORRE,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,SAN FRANCISCO DE CAMPECHE,Diputación,NA,NA,PAN_MC,FRANCISCO JOSE INURRETA BORGES,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,SAN FRANCISCO DE CAMPECHE,Diputación,NA,NA,PRI_PVEM_NA,ALVAR EDUARDO ORTIZ AZAR,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,SAN FRANCISCO DE CAMPECHE,Diputación,NA,NA,PRI_PVEM_NA,JORGE JESUS ORTEGA PEREZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,SAN FRANCISCO DE CAMPECHE,Diputación,NA,NA,PRI_PVEM_NA,KARLA GUADALUPE TOLEDO ZAMORA,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,TENABO,Diputación,NA,NA,PRI_PVEM_NA,MARIA DEL CARMEN GUADALUPE TORRES ARANGO,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,CD DEL CARMEN,Diputación,NA,NA,MORENA,JOAQUIN ALBERTO NOTARIO ZAVALA,Hombre,No,Mayoría relativa
2018,CAMPECHE,CD DEL CARMEN,Diputación,NA,NA,MORENA,EDUWIGES FUENTES HERNANDEZ,Mujer,No,Mayoría relativa
2018,CAMPECHE,CD DEL CARMEN,Diputación,NA,NA,MORENA,CELIA RODRIGUEZ GIL,Mujer,No,Mayoría relativa
2018,CAMPECHE,CD DEL CARMEN,Diputación,NA,NA,MORENA,RICARDO SANCHEZ CERINO,Hombre,No,Mayoría relativa
2018,CAMPECHE,SABANCUY,Diputación,NA,NA,MORENA,RASHID TREJO MARTINEZ,Hombre,No,Mayoría relativa
2018,CAMPECHE,ESCARCEGA,Diputación,NA,NA,MORENA,SOFIA DEL JESUS TAJE ROSALES,Mujer,No,Mayoría relativa
2018,CAMPECHE,CANDELARIA,Diputación,NA,NA,PRI_PVEM_NA,RIGOBERTO FIGUEROA ORTIZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,CHAMPOTON,Diputación,NA,NA,MORENA,CLAUDETH SARRICOLEA CASTILLEJO,Mujer,No,Mayoría relativa
2018,CAMPECHE,CHAMPOTON,Diputación,NA,NA,PRI_PVEM_NA,AMBROCIO LOPEZ DELGADO,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,CALKINI,Diputación,NA,NA,PRI_PVEM_NA,OSCAR EDUARDO UC DZUL,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,HOPELCHEN,Diputación,NA,NA,PRI_PVEM_NA,EMILIO LARA CALDERON,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,HECELCHAKAN,Diputación,NA,NA,PRI_PVEM_NA,DORA MARIA UC EUAN,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,PALIZADA,Diputación,NA,NA,PRI_PVEM_NA,CARLOS CESAR JASSO RODRIGUEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,XPUJIL,Diputación,NA,NA,PRI_PVEM_NA,MARIA CRUZ CUPIL CUPIL,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Diputación,NA,NA,PAN,NELLY DEL CARMEN MARQUEZ ZAPATA,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PAN,JORGE ALBERTO NORDHAUSEN CARRIZALES,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PAN,MARIA DE LOS DOLORES OVIEDO RODRIGUEZ,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PRI,RAMON MARTIN MENDEZ LANZ,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PRI,ANA GABRIELA SANCHEZ PREVE,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PRI,CLAUDIA MUNOZ UICAB,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PRI,LEONOR ELENA PINA SABIDO,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PRD,LUIS ALONSO GARCIA HERNANDEZ,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PT,ENRIQUE KU HERRERA,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,PT,ETELVINA CORREA DAMIAN,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,MORENA,SELENE DEL CARMEN CAMPOS BALAM,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,MORENA,JOSE LUIS FLORES PACHECO,Hombre,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,MORENA,TERESA XOCHITL PITZAHUATL MEJIA ORTIZ,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Diputación,NA,NA,MORENA,MARIA SIERRA DAMIAN,Mujer,No,Representación Proporcional
2018,CAMPECHE,NA,Presidencia Municipal,1,CAMPECHE,PAN_MC,JORGE CAMARA ARCHIVOR,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PAN_MC,YOLANDA PEREZ SANCHEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PAN_MC,MARIO ALBERTO YEH DZIB,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PAN_MC,ROSA MARIA COB GARCIA,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,1,CAMPECHE,PAN_MC,ALFONSO CAHUICH DOMINGUEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,1,CAMPECHE,PRI_PVEM_NA,DAVID CHAN GAMEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI_PVEM_NA,LEYDI DEL SOCORRO MISS UC,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI_PVEM_NA,IVAN BALLEZA MARTINEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI_PVEM_NA,BLANCA LUZ RODRIGUEZ GONZALEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,1,CAMPECHE,PRI_PVEM_NA,FREDI LEONEL CANTO MEDINA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,1,CAMPECHE,PRI_PVEM_NA,JUAN CARLOS SALAZAR HERNANDEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI_PVEM_NA,SEINI VIVIANA OBREGON CORONADO,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI_PVEM_NA,JOSE DEL CARMEN REYES SOSA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,PRI_PVEM_NA,MARCELA JIMENEZ KANTUN,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,1,CAMPECHE,PRI_PVEM_NA,UBALDO ALEJANDRO LOPEZ GENERA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,1,CAMPECHE,MORENA,GRACIELA MAURI PECH PAVON,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,MORENA,MANUEL EDUARDO NOH CHIN,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,MORENA,MARGARITA PAT CHAB,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,1,CAMPECHE,MORENA,FRANCISCO JAVIER DZIB CHAN,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,1,CAMPECHE,MORENA,SANDRA CANDELARIA CANUL LOPEZ,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,2,CALKINI,PRI_PVEM_NA,CANDELARIA DEL CARMEN PACHECO UC,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,WALTER RICARDO COLLI YAH,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,ADDY NOEMI UC MANZANILLA,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,JORGE EMMANUEL CARBALLO FERNANDEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,2,CALKINI,PRI_PVEM_NA,CHRISTIAN JUDITH COLLI GONGORA,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,2,CALKINI,PRI_PVEM_NA,JOSE CARLOS SANCHEZ FLORES,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,SONIA MARLENE CABRERA COL,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,JORGE ENRIQUE CAAMAL CAUICH,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,WUENDY DEL SOCORRO PECH SOSA,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,2,CALKINI,PRI_PVEM_NA,MARIO GILBERTO KEB MAS,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,2,CALKINI,PRI_PVEM_NA,ELIAS BALDOMERO SUAREZ BALAM,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,MARIA LUISA PECH CHI,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,EDILBERTO EK DZUL,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,2,CALKINI,PRI_PVEM_NA,MARIANA EK HAAS,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,2,CALKINI,PRI_PVEM_NA,JUAN LUIS TZEEK MOO,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,3,CARMEN,PRI_PVEM_NA,ROGER LEON JIMENEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PRI_PVEM_NA,JOSEFINA NAAL RODRIGUEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PRI_PVEM_NA,JESUS ALBERTO CALDERON SALABARRIA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PRI_PVEM_NA,MARIA DEL CARMEN MARTINEZ IZQUIERDO,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,3,CARMEN,PRI_PVEM_NA,JOSE GUADALUPE MONTERO DIONISIO,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,3,CARMEN,MORENA,BENIGNO MARTINEZ CANUL,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,MORENA,ORQUIDEA LOPEZ CARDENAS,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,MORENA,JUAN PALOMEQUE MORALES,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,MORENA,DEYSI CRISTINA RODRIGUEZ HERNANDEZ,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,3,CARMEN,MORENA,ATILANO POTENCIANO HERRERA,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,3,CARMEN,PRI_PVEM_NA,ANGELICA PATRICIA HERRERA CANUL,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PRI_PVEM_NA,FREDIE ESPINOSA CAMPOS,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PRI_PVEM_NA,FLORISEL CRUZ CRUZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,3,CARMEN,PRI_PVEM_NA,JUAN DANIEL LAGUNES FLORES,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,3,CARMEN,PRI_PVEM_NA,HILDA MARIA ACOSTA CRUZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,4,CHAMPOTON,PRI_PVEM_NA,NADIA MILITZA ORTEGA PEREZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,VICTOR MENDEZ LOPEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,MARIA SOLEDAD COJ CAMAL,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,DIBY OLIVER TOVAR VERA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,4,CHAMPOTON,PRI_PVEM_NA,AZALEA BERENICE LEON MENDEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,4,CHAMPOTON,MORENA,DIEGO PABLO PALOMO KU,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,MORENA,ROSA EDIT MENDEZ SEGOVIA,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,MORENA,MANUEL MARIO MEDINA HUCHIN,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,MORENA,ROSA MARIA TAPIA GOMES,Mujer,No,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,4,CHAMPOTON,MORENA,CANDELARIO ALMEYDA LEON,Hombre,No,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,4,CHAMPOTON,PRI_PVEM_NA,MIRIAN DEL CARMEN NAH JIMENEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,PEDRO JESUS HUACAL MENA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,YOLANDA BEATRIZ CAMARA CHALE,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,LUIS ANTONIO CASANOVA OLIVARES,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,4,CHAMPOTON,PRI_PVEM_NA,MARGARITA DEL JESUS CHAN SAENZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,4,CHAMPOTON,PRI_PVEM_NA,RODHE MARILY CHAN RODRIGUEZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,JOSE MARIA POOT JIMENEZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,MARIA ADOLFINA PECH CHI,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,4,CHAMPOTON,PRI_PVEM_NA,VICTORIANO CHE PECH,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,4,CHAMPOTON,PRI_PVEM_NA,AMELIA ANAHI CAHUICH CUTZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,5,HECELCHAKAN,PAN_MC,NOEMI ARCEO TRINIDAD,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,5,HECELCHAKAN,PAN_MC,LUIS ALFONSO MUNOZ SANTOS,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,5,HECELCHAKAN,PAN_MC,FELIPA DEL CARMEN UC TUZ,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,5,HECELCHAKAN,PAN_MC,ALEX ALEJANDRO PECH TUZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,5,HECELCHAKAN,PAN_MC,ROSA DEL ROCIO CANCHE POOT,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,6,HOPELCHEN,PRI_PVEM_NA,SERGIO RICARDO VARGAS ROCHA,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,PRI_PVEM_NA,FATIMA  DEL  SOCORRO UC CANCHE,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,PRI_PVEM_NA,ALEX GABRIEL PECH UCAN,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,PRI_PVEM_NA,SUEMY ADRIANA YAM MIS,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Sindicatura,6,HOPELCHEN,PRI_PVEM_NA,HELBERT JESUS CAUICH RAMIREZ,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Presidencia Municipal,6,HOPELCHEN,PRI_PVEM_NA,AIDA DEL CARMEN CERVERA MORA,Mujer,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,PRI_PVEM_NA,ALFONSO EFRAIN UC CANCHE,Hombre,Sí,Mayoría relativa
2018,CAMPECHE,NA,Regiduría,6,HOPELCHEN,PRI_PVEM_NA,SUSANA AGARENY COLLI BRICENO,Mujer,Sí,Mayoría relativa
